Sim_id,IMEI_no,Start_date,end_date
SIM054864,644260403600475,2021-04-11 19:56:11,
SIM054865,795552890695136,2019-07-30 14:54:46,2020-04-16 13:32:56
SIM054866,417282965515828,2023-07-19 13:28:39,2024-02-12 19:37:04
SIM054867,279142187971250,2023-06-15 08:53:56,2023-11-10 19:20:42
SIM054868,321569315795870,2020-12-13 04:13:13,2021-11-29 07:56:56
SIM054869,304895455392863,2024-01-19 08:35:19,2024-06-21 23:52:01
SIM054870,069728621576593,2024-10-22 07:38:04,
SIM054871,427308770219358,2019-09-03 06:53:02,2020-03-20 22:42:24
SIM054872,162202137176128,2020-10-02 23:49:24,2021-03-31 22:55:56
SIM054873,127195336093351,2023-01-21 06:08:04,2023-11-25 01:09:29
SIM054874,263959019336466,2022-12-11 15:01:07,
SIM054875,713572945087936,2023-09-06 18:30:19,
SIM054876,808189238820511,2022-06-22 23:23:35,
SIM054877,908048007466180,2018-05-29 05:50:07,
SIM054878,392532321711552,2022-08-27 00:55:22,
SIM054879,929275723658493,2023-02-22 04:43:48,2023-11-04 03:40:33
SIM054880,100643927891445,2023-03-25 20:58:13,2024-02-05 21:26:41
SIM054881,226330107745096,2020-09-25 00:15:16,
SIM054882,914129697556330,2020-06-18 19:23:38,
SIM054883,357818059775461,2018-03-04 02:55:08,2019-02-23 19:35:33
SIM054884,099159561495549,2024-12-18 03:03:32,
SIM054885,659373651272496,2023-06-17 23:08:15,
SIM054886,753146245455304,2018-12-18 18:09:22,
SIM054887,916437220425840,2019-09-30 01:27:03,2020-07-03 20:49:28
SIM054888,723829930571012,2024-01-06 12:47:37,2024-09-17 06:53:17
SIM054889,565128135308084,2018-01-22 18:14:57,
SIM054890,054266480223252,2018-05-31 04:02:59,
SIM054891,974452777697126,2023-06-10 11:05:23,2023-09-15 17:39:03
SIM054892,087353965460524,2023-07-11 16:48:19,2023-12-17 11:50:15
SIM054893,569531106460279,2021-02-01 22:08:37,
SIM054894,875459014236151,2020-10-11 19:50:08,2021-02-27 13:01:51
SIM054895,147102409345566,2024-04-16 23:54:04,
SIM054896,414118229854987,2020-02-11 18:33:01,
SIM054897,211923715575452,2022-02-28 09:29:33,
SIM054898,690220185966548,2023-06-28 17:12:57,
SIM054899,451403897606498,2024-12-27 20:17:29,
SIM054900,531830860719054,2022-04-04 02:01:55,
SIM054901,505055454687751,2021-07-16 11:26:03,
SIM054902,884754403972728,2018-08-04 07:11:52,
SIM054903,146961985764159,2023-11-15 06:18:18,
SIM054904,845758449383730,2021-04-12 08:45:39,2021-09-19 22:06:24
SIM054905,124255201259743,2022-02-22 14:11:31,
SIM054906,359211034753094,2022-10-29 05:16:02,
SIM054907,984553563637932,2021-09-20 18:15:56,
SIM054908,595652726727057,2024-05-16 10:49:22,
SIM054909,817699974377594,2019-04-17 00:23:25,
SIM054910,613496446832162,2023-07-22 02:23:23,
SIM054911,913891041553234,2021-02-14 11:53:44,2021-10-20 17:57:46
SIM054912,348924145849941,2018-11-21 06:13:21,
SIM054913,027680165057067,2024-11-08 06:05:18,
SIM054914,905970172644318,2021-01-28 12:09:39,2021-05-06 20:09:51
SIM054915,250676910898624,2022-09-06 00:13:57,2023-04-26 17:41:42
SIM054916,767894775358160,2020-10-20 11:45:16,2021-02-14 12:18:45
SIM054917,034804753730883,2021-06-04 19:38:01,2021-09-03 14:19:43
SIM054918,104113063667569,2022-10-04 23:43:33,
SIM054919,997993384160554,2023-10-29 17:02:46,2024-03-27 22:08:05
SIM054920,222804334571000,2022-11-07 11:49:37,2023-02-06 05:59:17
SIM054921,748837507844622,2024-06-04 03:31:08,
SIM054922,397478721176921,2018-08-27 13:09:51,
SIM054923,064350406394684,2023-09-07 06:29:00,2024-02-05 04:12:52
SIM054924,596150246383742,2021-06-07 22:18:03,
SIM054925,314624280088460,2022-10-23 03:22:40,
SIM054926,800564804026195,2024-07-03 17:04:30,
SIM054927,660062630701235,2019-05-08 12:43:20,2020-04-17 21:35:34
SIM054928,186866461283556,2019-10-05 18:02:51,
SIM054929,115083874163276,2022-09-29 03:55:20,2023-07-03 09:13:50
SIM054930,845882430193855,2019-01-19 18:27:49,
SIM054931,698622892358640,2018-09-17 21:22:19,
SIM054932,204391662220756,2023-01-31 00:27:05,2023-05-20 00:08:12
SIM054933,955532078593494,2022-11-22 07:01:18,
SIM054934,178346057024884,2018-03-14 07:39:00,2018-11-16 04:11:24
SIM054935,560789833336900,2022-02-12 09:48:23,2022-07-02 14:32:56
SIM054936,723859064624948,2019-09-03 21:06:46,2020-01-04 15:07:29
SIM054937,569664025995318,2018-12-25 09:18:27,2019-03-31 20:44:17
SIM054938,933159628221084,2022-10-21 06:50:28,2023-06-14 07:56:53
SIM054939,254825326400957,2018-04-15 17:35:12,
SIM054940,296621646071873,2022-08-23 23:57:17,2023-03-25 09:32:45
SIM054941,248618085932209,2024-05-25 10:19:15,2024-10-27 06:11:18
SIM054942,469306874849387,2020-12-12 20:24:53,2021-04-03 18:59:02
SIM054943,985217182910140,2023-01-26 03:33:33,
SIM054944,600824560326494,2018-12-17 02:53:27,
SIM054945,460342100609266,2023-12-01 09:33:45,2024-03-07 14:57:38
SIM054946,983960273390284,2020-07-19 07:12:35,
SIM054947,280453565956444,2024-06-30 17:25:57,
SIM054948,872515799965634,2022-10-17 11:19:51,2023-03-22 22:06:39
SIM054949,455276198768276,2019-04-28 19:47:28,
SIM054950,940367103076309,2020-06-23 12:12:25,
SIM054951,674111373888505,2018-05-09 00:30:23,
SIM054952,333983858222802,2024-07-31 05:32:46,
SIM054953,654445981426594,2021-08-24 08:07:26,
SIM054954,464399319900903,2022-01-07 12:18:07,2022-12-14 16:01:44
SIM054955,743262817562746,2021-08-11 15:14:50,
SIM054956,121470905164828,2021-08-21 19:21:58,
SIM054957,594902173183238,2024-01-04 16:25:02,2024-10-01 20:48:33
SIM054958,099438054067216,2020-05-26 02:05:54,
SIM054959,441634461156088,2021-08-31 07:05:49,2021-12-14 17:39:31
SIM054960,880876481976428,2018-07-17 13:24:49,2019-01-16 11:38:40
SIM054961,448091282974855,2020-07-09 23:48:57,
SIM054962,312833963677398,2023-11-11 16:38:29,2024-04-20 02:30:56
SIM054963,668690005693180,2019-11-19 23:56:52,2020-03-05 12:33:19
SIM054964,398315692595851,2018-06-05 05:27:59,2019-05-30 14:22:35
SIM054965,115548789830072,2022-09-04 08:51:16,
SIM054966,729809279748852,2020-07-21 11:12:56,2020-10-21 11:18:46
SIM054967,000714113031154,2023-06-06 21:39:06,
SIM054968,138241021796485,2019-11-20 03:30:32,
SIM054969,552681525499215,2020-11-10 09:03:15,2021-09-29 20:14:21
SIM054970,324796825193321,2018-05-05 06:57:20,
SIM054971,228864986802093,2023-06-06 09:03:08,
SIM054972,096883052666943,2019-10-23 19:18:42,
SIM054973,781961437912735,2024-05-18 00:29:13,
SIM054974,421662508143766,2024-10-31 22:29:18,
SIM054975,726898313348174,2020-11-10 03:22:19,
SIM054976,966840961816753,2024-01-21 04:47:17,
SIM054977,226965456453206,2020-08-03 10:28:23,
SIM054978,334899832252008,2024-04-01 09:13:33,
SIM054979,917595180729328,2023-05-09 23:35:07,2023-10-05 16:00:41
SIM054980,380341187181821,2018-11-23 00:41:35,
SIM054981,942777881669161,2019-05-15 01:30:48,2019-09-02 22:59:35
SIM054982,796739589867194,2018-06-25 23:52:07,
SIM054983,318263333112712,2018-10-17 15:39:57,
SIM054984,319232781250541,2019-04-29 23:08:51,
SIM054985,856938846067954,2018-05-13 03:19:30,2018-10-11 09:11:53
SIM054986,263037297359858,2024-12-28 17:32:46,
SIM054987,060759351449361,2024-08-23 11:56:46,
SIM054988,088792254471992,2024-12-19 12:54:39,
SIM054989,814040584545065,2018-10-29 10:24:23,2019-05-13 21:56:38
SIM054990,817635192650874,2018-07-10 14:59:38,2019-05-02 04:46:19
SIM054991,255283601971794,2024-03-25 20:36:59,
SIM054992,350134725765210,2022-01-16 15:28:30,2022-11-24 10:02:43
SIM054993,277529679952201,2020-05-30 12:04:23,2020-11-06 23:49:38
SIM054994,426129403955987,2022-07-15 08:30:39,2023-05-26 10:45:22
SIM054995,810168532794627,2024-01-07 02:09:59,2024-08-22 15:06:49
SIM054996,282193560243145,2020-08-06 21:25:17,2021-04-20 12:39:18
SIM054997,721245827564091,2022-10-19 00:45:49,
SIM054998,193827945027795,2024-03-04 12:23:23,2024-09-18 18:22:33
SIM054999,862376136170862,2021-03-11 01:26:47,2022-03-04 01:24:40
SIM055000,219858297128375,2020-02-05 22:52:10,2020-07-09 17:51:00
SIM055001,147600256026886,2018-11-15 13:52:52,2019-11-04 09:12:37
SIM055002,935974464768232,2022-06-12 00:15:35,
SIM055003,430726341633862,2019-03-19 10:14:09,2019-10-18 10:29:01
SIM055004,763081887630655,2019-01-31 21:43:13,2019-12-04 17:30:22
SIM055005,988308564557668,2022-05-25 15:59:37,
SIM055006,486249463452675,2023-02-22 07:24:54,2023-07-15 15:46:10
SIM055007,660468719375605,2018-12-24 16:33:48,
SIM055008,625604946202683,2021-07-26 13:29:54,2022-04-06 05:25:33
SIM055009,939917241893788,2021-11-10 06:36:36,2022-05-08 06:36:03
SIM055010,295830064517479,2020-10-14 16:57:51,2021-04-25 05:40:08
SIM055011,782249005475893,2024-05-31 04:26:55,2024-12-09 11:26:46
SIM055012,181388916554588,2019-10-14 18:34:44,
SIM055013,638412697320452,2018-05-08 10:06:13,
SIM055014,057601316499911,2022-06-19 19:41:19,2022-10-23 04:28:04
SIM055015,769720380928549,2018-08-29 18:28:24,2019-02-06 16:06:23
SIM055016,079379895073468,2022-12-06 05:39:52,
SIM055017,199114779232280,2023-10-29 13:43:57,
SIM055018,229171711960758,2023-05-21 18:34:43,2023-12-12 23:59:43
SIM055019,268034303734530,2024-10-10 15:00:44,
SIM055020,185075728134629,2024-08-26 21:32:34,
SIM055021,107752516008037,2019-12-03 23:30:45,2020-08-03 19:58:57
SIM055022,059732633409603,2022-10-22 04:38:32,2023-09-16 16:02:29
SIM055023,260758744603552,2021-06-21 16:18:44,2022-03-13 05:44:38
SIM055024,928213516582523,2019-12-09 05:22:28,
SIM055025,297116201830370,2024-09-01 11:37:57,
SIM055026,971012920373088,2020-09-03 19:18:28,
SIM055027,896371518310446,2020-12-23 14:35:46,2021-07-12 00:45:59
SIM055028,373549200040604,2023-02-09 04:22:02,
SIM055029,795482040752268,2019-08-27 05:16:53,2020-08-15 16:57:36
SIM055030,300948412062724,2024-11-29 02:10:00,
SIM055031,915464472934652,2018-11-23 10:17:35,2019-10-10 01:01:26
SIM055032,224426197936880,2022-05-30 04:01:23,2022-11-10 22:11:33
SIM055033,148756530049663,2024-12-30 00:31:16,
SIM055034,157877530196428,2018-09-25 15:48:07,
SIM055035,995782480194292,2020-02-27 21:10:16,2021-02-12 04:37:57
SIM055036,137355314325291,2019-07-30 23:51:51,2020-05-23 23:52:31
SIM055037,735073003406481,2024-10-10 17:03:47,
SIM055038,673905083884141,2018-07-21 15:59:16,
SIM055039,434469979086481,2023-09-13 14:28:51,2024-01-10 00:51:57
SIM055040,722964715271936,2019-03-04 17:33:12,2019-11-12 19:18:24
SIM055041,527603480905290,2022-02-04 19:06:11,
SIM055042,650670135403721,2021-03-02 07:59:46,2021-08-24 13:04:52
SIM055043,940756643511100,2024-05-11 00:38:01,
SIM055044,724872004413824,2018-12-19 03:12:46,
SIM055045,546249448033700,2020-03-11 08:41:20,
SIM055046,112389457492332,2020-08-31 17:08:32,
SIM055047,002716259475063,2020-12-02 12:15:49,2021-11-15 19:16:20
SIM055048,779442759167620,2024-12-28 06:13:54,
SIM055049,456187155129515,2018-05-15 20:44:01,2019-05-04 06:42:56
SIM055050,371302341927829,2023-06-24 04:54:08,2024-05-06 17:55:06
SIM055051,997705364374441,2023-03-01 10:36:20,
SIM055052,761977161751702,2020-04-10 19:53:15,
SIM055053,867483497635651,2023-08-23 02:55:35,2023-12-04 00:56:04
SIM055054,600828293846612,2021-04-22 11:16:03,
SIM055055,298681183822319,2022-09-21 03:11:10,
SIM055056,914078347653549,2021-02-28 10:00:24,
SIM055057,992692452119379,2022-03-23 17:25:59,
SIM055058,977860424923772,2019-05-29 14:33:31,2020-05-08 12:53:42
SIM055059,776947995091609,2022-03-14 04:32:47,
SIM055060,381836581483679,2020-07-31 03:14:00,2021-02-23 09:41:42
SIM055061,767926510430833,2020-07-01 23:18:52,
SIM055062,111646108010111,2023-08-25 05:54:43,
SIM055063,148708614007192,2022-05-12 13:05:36,2022-10-05 11:54:38
SIM055064,602762346875812,2023-05-20 06:11:42,
SIM055065,879856755375696,2023-09-01 13:41:44,2024-04-28 20:05:17
SIM055066,151097793948983,2023-03-28 06:26:32,
SIM055067,714826959824189,2020-06-28 20:53:11,2021-03-21 01:40:05
SIM055068,607898604271320,2019-03-20 05:19:55,2019-09-26 19:19:39
SIM055069,899942853665344,2023-08-10 13:50:48,2024-08-04 13:22:55
SIM055070,719843802242664,2022-12-08 03:03:37,2023-07-21 05:03:57
SIM055071,964414005840386,2018-12-03 12:00:19,2019-05-05 09:14:01
SIM055072,339604349135243,2018-04-22 07:18:52,
SIM055073,815172887647798,2019-09-12 02:16:32,2020-01-31 16:57:16
SIM055074,593674284408846,2020-08-07 04:59:18,
SIM055075,305964475311648,2018-03-08 17:27:24,
SIM055076,757735770888618,2018-07-09 16:04:17,
SIM055077,843966645634591,2018-11-04 09:14:02,
SIM055078,497818335188503,2021-01-25 00:05:18,2021-07-27 21:58:50
SIM055079,606257951125614,2018-02-22 21:51:49,
SIM055080,840510230611765,2024-10-17 15:45:25,
SIM055081,040770060051355,2018-10-09 03:43:05,
SIM055082,884437645325509,2022-03-17 02:09:17,
SIM055083,572967592337474,2024-11-03 00:06:15,
SIM055084,063682162064781,2022-05-09 00:43:12,2022-11-26 04:33:00
SIM055085,537773761706297,2024-11-03 04:24:35,
SIM055086,702157499303616,2019-02-07 10:03:46,2019-11-05 13:58:44
SIM055087,514497986055629,2024-12-19 05:12:46,
SIM055088,662624428559109,2021-03-03 18:31:11,
SIM055089,648630881451350,2023-06-12 06:17:35,
SIM055090,985616189586706,2020-10-04 21:20:43,
SIM055091,367961652549989,2019-09-09 13:22:44,2020-09-08 08:15:04
SIM055092,243824894469974,2018-10-24 01:03:13,
SIM055093,858727784915925,2019-07-18 12:57:14,2020-02-15 00:19:57
SIM055094,832646832637030,2024-04-16 08:37:10,
SIM055095,593101488604660,2018-06-23 12:02:42,
SIM055096,222561200988370,2019-01-25 07:02:28,2019-07-27 19:29:51
SIM055097,830233895874602,2024-12-29 08:18:58,
SIM055098,194251388370124,2022-03-03 09:03:37,
SIM055099,694083987610705,2024-03-20 19:18:53,2024-09-04 08:20:17
SIM055100,317403558900232,2020-10-07 05:21:56,2021-03-02 11:23:47
SIM055101,018465716052696,2018-12-31 03:17:33,
SIM055102,368095838987784,2020-01-20 08:53:52,2020-10-16 03:49:00
SIM055103,015798309073494,2018-10-04 09:46:30,2019-05-08 14:21:23
SIM055104,231979930537865,2023-10-26 11:43:05,
SIM055105,607777003510965,2018-02-02 01:39:00,
SIM055106,550954713731503,2021-05-02 09:31:04,2021-12-05 16:21:59
SIM055107,437045532445532,2021-12-29 19:52:57,2022-12-27 19:35:16
SIM055108,619688393857848,2020-12-08 04:01:50,
SIM055109,431249089060776,2023-01-25 16:31:05,
SIM055110,507303673863525,2018-07-25 12:41:23,2019-02-25 11:35:07
SIM055111,280758674288739,2021-03-06 20:55:33,
SIM055112,656431142405991,2024-02-05 20:49:34,2024-06-05 15:05:12
SIM055113,135719458315630,2019-10-12 23:34:25,
SIM055114,043210721102200,2018-04-26 01:31:23,2018-08-12 09:19:47
SIM055115,069857280815342,2020-12-05 05:16:22,
SIM055116,696144356721015,2021-09-09 16:49:19,
SIM055117,720379187747517,2022-10-16 18:56:23,2023-04-24 05:44:53
SIM055118,401654584814393,2020-09-05 05:52:38,
SIM055119,412550126671155,2018-10-21 05:28:00,2019-08-24 04:05:00
SIM055120,948572579000234,2024-09-26 09:50:58,
SIM055121,720604253194996,2020-09-25 19:31:53,
SIM055122,266069768906556,2018-10-17 20:56:03,
SIM055123,065134435459239,2022-11-01 22:39:11,2023-07-29 02:53:58
SIM055124,800271611867733,2024-12-13 05:49:02,
SIM055125,119895924004423,2018-04-29 04:11:34,
SIM055126,660863544711184,2022-09-04 21:47:46,
SIM055127,098674863583372,2018-04-23 21:45:24,2018-08-28 17:47:35
SIM055128,659141888635601,2018-11-03 09:38:27,
SIM055129,817584913703283,2020-06-18 17:41:16,2021-06-08 12:18:34
SIM055130,156140704882555,2024-09-27 15:34:31,
SIM055131,213704405636181,2019-11-24 02:19:19,2020-07-05 15:32:50
SIM055132,330979140117422,2020-02-06 00:17:05,2020-10-07 19:18:48
SIM055133,964420084591348,2018-08-26 12:12:00,2019-08-10 12:50:11
SIM055134,479810641927588,2021-08-30 10:23:03,
SIM055135,887545077638055,2021-07-07 14:57:52,
SIM055136,545040077997679,2023-07-26 09:02:45,
SIM055137,823541798287781,2024-11-20 10:57:29,
SIM055138,447441612296318,2018-12-02 14:37:52,2019-04-11 05:02:03
SIM055139,921184257640203,2023-03-27 02:36:28,
SIM055140,552673326271748,2021-01-14 02:10:48,
SIM055141,984927998258580,2019-10-08 08:11:53,
SIM055142,563664335569276,2020-04-12 08:04:04,
SIM055143,935964684421931,2024-04-15 05:36:48,
SIM055144,006786354996843,2020-02-27 02:52:56,
SIM055145,919272204006488,2022-05-22 22:26:23,2023-02-10 03:37:29
SIM055146,884023107060787,2023-03-23 11:32:25,
SIM055147,539192201384434,2022-03-11 16:00:16,
SIM055148,036459149627918,2024-02-07 19:28:58,
SIM055149,811398134328850,2024-10-20 07:44:14,
SIM055150,037810942231756,2021-09-02 13:27:40,
SIM055151,428852085281414,2019-07-17 16:09:23,2020-05-24 11:01:58
SIM055152,410915409501280,2021-06-25 20:31:32,
SIM055153,964554216613892,2021-02-24 11:43:04,2022-01-31 03:34:55
SIM055154,363867547512693,2020-11-12 04:47:56,
SIM055155,430750187487482,2022-01-25 03:36:14,2022-11-16 20:23:37
SIM055156,628069474319946,2019-06-27 10:49:19,
SIM055157,806967237274302,2020-10-31 15:50:13,
SIM055158,089436057786061,2024-05-24 07:47:08,
SIM055159,340782314488162,2021-12-17 00:49:53,2022-10-09 16:01:00
SIM055160,359582128177084,2024-08-02 17:16:19,
SIM055161,837907161591497,2023-02-22 05:33:28,2023-08-20 06:52:18
SIM055162,343157445464476,2023-06-26 03:14:18,
SIM055163,231565029651090,2024-08-07 20:04:57,
SIM055164,943842257920453,2019-10-27 14:59:41,
SIM055165,914019082518317,2023-09-27 07:23:20,2024-06-11 09:22:29
SIM055166,269502582091387,2024-12-11 15:07:28,
SIM055167,796994180202105,2024-11-18 08:36:18,
SIM055168,327633376125140,2019-03-22 04:15:03,
SIM055169,125681683472147,2019-07-29 07:41:04,2020-03-20 13:01:07
SIM055170,754903287114890,2024-09-25 15:06:29,
SIM055171,851758152436389,2022-04-28 16:54:17,2022-08-11 20:40:23
SIM055172,031042241541733,2021-07-28 23:04:16,2022-01-07 02:00:42
SIM055173,052520278131934,2018-08-10 23:59:16,2019-02-12 04:44:40
SIM055174,473997179400547,2023-07-11 06:28:09,
SIM055175,130343119392470,2023-07-18 15:07:56,
SIM055176,722797087717196,2021-06-05 11:18:53,
SIM055177,506233065782226,2023-04-15 07:40:01,2023-12-14 09:32:19
SIM055178,579720704740638,2020-02-09 01:46:41,
SIM055179,202575011855000,2022-01-21 14:55:22,
SIM055180,423017245078520,2018-07-26 20:17:30,2019-03-08 23:13:00
SIM055181,560681402503875,2024-12-25 16:51:40,
SIM055182,653422258139889,2018-08-29 21:40:12,
SIM055183,470304723713076,2018-11-12 03:24:55,2019-09-04 02:59:30
SIM055184,811711947135386,2023-07-08 05:30:18,2024-05-04 17:02:03
SIM055185,187887125518352,2021-11-03 21:30:25,
SIM055186,669236061018386,2024-01-18 03:11:53,2024-07-22 13:26:38
SIM055187,867836693665395,2018-12-31 17:46:19,
SIM055188,632837563982044,2022-07-24 11:00:10,2022-12-03 13:31:15
SIM055189,074924395586175,2019-02-05 05:49:59,2019-06-25 01:17:53
SIM055190,685898831904437,2018-05-17 03:46:14,2018-12-17 17:38:43
SIM055191,270346380242159,2024-06-03 12:04:56,2024-11-05 18:19:00
SIM055192,840543007706826,2024-10-14 21:39:56,
SIM055193,729123230126366,2020-03-12 23:07:58,
SIM055194,455335730567946,2020-11-26 17:02:18,2021-04-12 21:14:58
SIM055195,595031753560044,2022-06-19 02:58:05,
SIM055196,394866572852409,2021-09-25 08:19:51,2022-09-18 05:35:58
SIM055197,398931607686336,2023-11-10 16:40:00,
SIM055198,460244722928411,2024-10-18 13:19:17,
SIM055199,775546515213703,2024-07-07 05:04:02,2024-11-26 08:29:03
SIM055200,707710816232046,2020-01-02 20:50:48,2020-05-01 14:03:32
SIM055201,074921305601677,2021-08-03 01:52:18,
SIM055202,629534322009643,2022-09-16 20:42:40,
SIM055203,900945186592714,2022-07-05 07:43:54,2023-02-06 21:31:13
SIM055204,289199318333228,2019-08-19 13:33:06,
SIM055205,075558500798174,2018-05-12 08:49:06,
SIM055206,638756430509865,2024-02-10 08:58:21,
SIM055207,984255529552597,2020-03-13 16:34:54,2020-09-19 02:11:30
SIM055208,326295365594146,2021-09-14 20:08:53,
SIM055209,078514872318594,2018-11-08 20:14:33,2019-08-18 23:51:08
SIM055210,668924625954837,2023-12-02 00:23:53,
SIM055211,243097180521493,2019-06-07 19:45:10,2019-10-13 17:56:20
SIM055212,243586068968835,2021-05-30 22:14:12,
SIM055213,202065869773677,2018-09-28 03:26:13,
SIM055214,311108049122422,2023-09-09 18:47:32,2024-04-19 04:40:55
SIM055215,111532287456629,2021-08-09 01:15:03,2022-07-16 20:35:37
SIM055216,865389651901668,2019-03-06 02:22:41,
SIM055217,316927654723171,2019-11-27 14:36:26,2020-06-25 19:58:00
