IMEI_no,Device_brand,Device_type,Device_model,Device_status,Registration_date
775298540866391,Vivo,smartphone,Vivo V27,lost,2022-01-12 10:16:24
524578873792441,Xiaomi,smartphone,Mi 11X,active,2020-11-27 20:28:59
662357785666294,Samsung,smartphone,Galaxy M54,active,2018-09-21 20:13:26
048624114089810,Xiaomi,smartphone,Redmi 9,active,2021-05-01 20:26:50
825579845768341,Samsung,smartphone,Galaxy S22,blocked,2018-08-02 17:24:43
884081926947234,Xiaomi,smartphone,Redmi 12,blocked,2020-07-01 22:22:29
094218931140384,Xiaomi,smartphone,Poco C55,active,2018-02-13 14:34:33
402944093034556,Apple,smartphone,iPhone XR,active,2024-01-02 04:46:19
567085524676632,Vivo,smartphone,Vivo T2,active,2022-06-30 23:11:53
376896515542735,Apple,smartphone,iPhone 11,active,2021-09-05 03:51:30
688712013131453,Samsung,smartphone,Galaxy A73,active,2022-01-28 04:28:27
166811965396567,Xiaomi,smartphone,Redmi 10,active,2020-11-09 10:29:47
927060369573935,Vivo,smartphone,Vivo V25 Pro,inactive,2024-12-27 02:29:56
146378827918752,Xiaomi,smartphone,Mi 11X,active,2018-05-19 02:31:32
786917876841609,Samsung,smartphone,Galaxy S23,active,2020-08-26 13:02:11
782687691150212,Xiaomi,smartphone,Poco F5,active,2024-11-23 11:59:33
667835130028938,Xiaomi,smartphone,Redmi Note 12,active,2018-07-03 12:23:56
152075439012997,Xiaomi,smartphone,Redmi 9,active,2018-07-26 05:41:31
576966289661894,Oppo,smartphone,Oppo A58,lost,2024-04-15 20:02:00
471626137460082,Xiaomi,smartphone,Redmi 9,active,2019-10-12 02:21:40
945251544394780,Apple,smartphone,iPhone 13,inactive,2023-08-08 05:14:47
657146131342896,Samsung,smartphone,Galaxy F54,active,2023-02-20 20:46:28
668301896219543,Apple,smartphone,iPhone 13,active,2024-09-08 11:58:23
269528910783203,Oppo,smartphone,Oppo F21 Pro,active,2024-09-25 09:40:04
762374647472046,Realme,smartphone,Realme C33,active,2018-02-21 05:21:07
797900607595407,OnePlus,smartphone,OnePlus Nord CE 3,active,2020-12-31 02:11:41
065920749765230,Samsung,smartphone,Galaxy S22,active,2019-09-19 03:12:24
133797527241187,Samsung,smartphone,Galaxy A54,inactive,2024-04-20 02:30:23
324963392043740,Oppo,smartphone,Oppo Find X6,inactive,2022-06-25 13:35:09
401604283001626,Xiaomi,smartphone,Redmi Note 12,active,2018-06-01 04:33:28
083778591696487,Google,smartphone,Pixel Fold,inactive,2024-01-18 13:38:58
023857220052702,OnePlus,smartphone,OnePlus Nord 3,active,2022-09-27 21:07:55
948687238335976,Realme,smartphone,Realme GT 5,active,2023-04-25 01:36:18
137912508255840,Apple,smartphone,iPhone 13,active,2021-08-02 07:04:06
891652926504894,Xiaomi,smartphone,Redmi 12,active,2020-03-29 19:39:24
444526367116349,Samsung,smartphone,Galaxy M54,active,2019-07-29 13:00:43
098561157608599,Apple,smartphone,iPhone 12,active,2020-06-06 12:58:07
344142632647778,Xiaomi,smartphone,Redmi Note 13,inactive,2022-09-13 22:12:50
752705839447989,Apple,smartphone,iPhone 14,lost,2024-05-15 18:46:03
187532361991599,Xiaomi,smartphone,Redmi Note 12,active,2022-06-28 21:53:43
999505477409073,Samsung,smartphone,Galaxy S22,active,2021-11-28 12:50:45
021055450959124,Oppo,smartphone,Oppo Reno 8,active,2022-09-15 11:33:55
993812929590714,Xiaomi,smartphone,Redmi 12,active,2024-04-20 04:14:25
596170692440824,Apple,smartphone,iPhone 14 Pro,active,2024-04-18 16:50:43
138294429369599,Apple,smartphone,iPhone 15 Pro,active,2024-03-27 03:44:15
717491546886257,Samsung,smartphone,Galaxy S23,active,2019-03-20 06:31:37
576337358084424,Apple,smartphone,iPhone 12,active,2024-08-04 22:01:35
274748004718129,Samsung,smartphone,Galaxy S22,inactive,2019-11-13 19:23:43
519514869289605,Realme,smartphone,Realme Narzo 60,inactive,2018-06-05 08:46:32
238937962878004,Xiaomi,smartphone,Poco X5,inactive,2019-03-04 00:29:59
296593297695508,Samsung,smartphone,Galaxy Note 20,active,2024-10-24 18:14:20
942285999033370,OnePlus,smartphone,OnePlus 10T,active,2020-03-07 23:58:21
677554044595727,Samsung,smartphone,Galaxy Note 20,inactive,2023-10-01 21:10:40
698514786857767,Xiaomi,smartphone,Redmi Note 13,active,2022-06-30 05:24:45
879817294710796,Realme,smartphone,Realme GT Neo 5,active,2023-06-12 04:33:47
169866289469919,OnePlus,smartphone,OnePlus 11,active,2023-10-28 00:23:16
756006540322098,OnePlus,smartphone,OnePlus Nord CE 3,active,2021-02-23 01:38:43
521603945886029,Google,smartphone,Pixel 4a,active,2020-06-07 00:31:12
593445471977438,Xiaomi,smartphone,Redmi Note 13,inactive,2018-11-05 07:45:40
772440482344221,Samsung,smartphone,Galaxy A14,active,2022-06-14 13:16:30
084308984807316,Realme,smartphone,Realme Narzo 60,active,2021-07-07 13:07:21
994685804125127,Xiaomi,smartphone,Poco C55,active,2022-05-21 20:21:26
640358373330343,Vivo,smartphone,Vivo T2 Pro,inactive,2023-01-15 16:30:36
720034329118755,Samsung,smartphone,Galaxy Note 20,active,2022-06-18 02:01:04
492730893991693,Oppo,smartphone,Oppo Find X6,active,2020-02-18 12:41:49
177785469254515,Realme,smartphone,Realme C33,active,2022-04-19 01:19:59
563042037561830,Samsung,smartphone,Galaxy M54,active,2019-07-22 05:16:37
466750931226928,Apple,smartphone,iPhone 14,active,2024-08-16 21:02:11
365623670028315,Samsung,smartphone,Galaxy A54,lost,2020-12-06 23:50:10
833691439367201,Samsung,smartphone,Galaxy A34,active,2024-01-10 13:27:31
739061392658666,Realme,smartphone,Realme 9 Pro,active,2018-02-04 08:37:14
449690389443391,Samsung,smartphone,Galaxy Note 20,active,2024-09-21 13:55:12
928176587891687,Samsung,smartphone,Galaxy Note 20,active,2020-01-24 13:25:29
387458377192767,Oppo,smartphone,Oppo A78,active,2022-05-04 12:26:56
449411919472976,Realme,smartphone,Realme C33,active,2022-10-16 07:09:13
251350727462200,OnePlus,smartphone,OnePlus Open,active,2019-09-05 06:51:02
087112274438005,Samsung,smartphone,Galaxy S23,active,2021-05-19 17:33:44
015611542990896,Samsung,smartphone,Galaxy Note 20,lost,2024-05-11 07:04:05
569656492092152,Apple,smartphone,iPhone 12,active,2023-07-03 15:32:31
102137344837001,Vivo,smartphone,Vivo T2 Pro,active,2020-08-25 03:15:06
640089315693127,Apple,smartphone,iPhone 14,lost,2022-05-11 08:16:09
861915401177649,Motorola,smartphone,Moto G62,active,2024-08-02 23:00:09
423950347657014,Apple,smartphone,iPhone XR,active,2022-06-05 16:23:56
763185581644252,Samsung,smartphone,Galaxy S22,inactive,2024-12-12 23:48:01
521955271282006,Apple,smartphone,iPhone XR,lost,2020-01-21 02:52:55
826441079534567,Vivo,smartphone,Vivo V27,active,2019-03-31 00:37:41
161709795263207,Motorola,smartphone,Moto G54,active,2018-04-16 06:37:50
228933657601571,Motorola,smartphone,Moto G42,active,2023-12-30 10:20:49
961670566702218,Apple,smartphone,iPhone XR,active,2018-02-11 06:22:02
188348500336669,Xiaomi,smartphone,Redmi 9,active,2022-10-07 06:58:39
563636290068229,Samsung,smartphone,Galaxy A14,active,2018-10-21 06:38:05
297774698236030,Vivo,smartphone,Vivo T1 Pro,active,2020-02-11 09:06:33
844408957088032,Vivo,smartphone,Vivo Y100,active,2023-02-27 22:58:21
893345156983414,Vivo,smartphone,Vivo V27,active,2020-07-09 22:02:35
929599304583053,Xiaomi,smartphone,Redmi Note 12,inactive,2020-04-26 16:09:10
125441901266402,OnePlus,smartphone,OnePlus Open,active,2018-12-02 13:24:23
643950949444483,Samsung,smartphone,Galaxy A34,lost,2021-01-30 04:38:31
540765224086682,OnePlus,smartphone,OnePlus Open,active,2023-10-08 17:39:58
877360850275653,Xiaomi,smartphone,Poco X5,active,2022-12-24 04:29:53
498934408926290,Apple,smartphone,iPhone 11,active,2023-06-23 00:00:29
488826166138049,Realme,smartphone,Realme 9 Pro,active,2019-06-19 13:49:01
504671968862415,Google,smartphone,Pixel 6a,inactive,2021-05-26 03:02:23
979413209412764,Xiaomi,smartphone,Mi 11X,lost,2023-03-10 06:38:16
313379075379504,OnePlus,smartphone,OnePlus Nord 3,active,2021-07-24 08:12:52
358618084962667,Vivo,smartphone,Vivo T1 Pro,active,2022-07-01 04:04:14
212491616535460,Apple,smartphone,iPhone SE 2022,active,2021-01-22 11:38:11
701524133416659,Google,smartphone,Pixel 7,active,2021-06-14 18:05:27
237115687445757,Xiaomi,smartphone,Redmi 12,active,2023-01-22 23:11:01
320083752518352,Vivo,smartphone,Vivo V29,active,2021-02-19 00:00:44
642255748142503,Oppo,smartphone,Oppo Reno 8,active,2023-09-22 13:44:30
403991611120701,Realme,smartphone,Realme C55,active,2024-10-01 15:03:45
768774315545778,Vivo,smartphone,Vivo V27,inactive,2018-09-17 05:45:40
019206173105065,Xiaomi,smartphone,Mi 11X,lost,2023-07-10 01:34:57
758301449072181,Apple,smartphone,iPhone SE 2022,active,2020-10-24 13:33:57
542238653434061,Motorola,smartphone,Moto G32,active,2022-07-31 19:23:39
721612368773338,Oppo,smartphone,Oppo A78,inactive,2018-03-20 23:09:18
189526635070219,Apple,smartphone,iPhone XR,active,2023-07-22 22:16:52
774167960720619,Xiaomi,smartphone,Redmi 9,active,2020-01-14 11:54:07
637913328860401,Xiaomi,smartphone,Mi 11X,active,2021-12-20 21:40:31
355241289410581,Samsung,smartphone,Galaxy A34,active,2020-10-03 15:46:03
602399146794469,Oppo,smartphone,Oppo A58,active,2018-11-10 20:29:53
448903789696391,Samsung,smartphone,Galaxy A54,active,2022-02-28 23:33:02
594142630739780,Samsung,smartphone,Galaxy Note 20,active,2020-12-01 02:21:31
363098595234798,Xiaomi,smartphone,Redmi 12,active,2021-03-27 17:53:50
281385114308483,Oppo,smartphone,Oppo A78,active,2021-08-20 12:09:41
304827782666924,Samsung,smartphone,Galaxy A14,active,2019-02-08 16:07:32
353106263577021,Xiaomi,smartphone,Redmi Note 13,active,2021-05-01 13:08:43
195943007718694,Xiaomi,smartphone,Redmi 10,active,2018-12-03 15:30:28
676311549510509,Xiaomi,smartphone,Redmi Note 12,active,2021-11-16 06:23:38
310292093441654,Vivo,smartphone,Vivo V29,active,2024-11-10 09:55:32
656209064061206,Vivo,smartphone,Vivo V27,active,2019-11-11 14:40:47
787325430196334,Xiaomi,smartphone,Poco X5,active,2020-11-24 03:40:02
008633018263477,Oppo,smartphone,Oppo A78,active,2020-09-17 08:30:33
614000389607020,Xiaomi,smartphone,Redmi Note 12,active,2021-07-26 11:51:17
351073509820846,Motorola,smartphone,Moto Edge 30 Pro,active,2019-06-26 06:47:53
561061646357453,Samsung,smartphone,Galaxy S22,active,2023-08-01 08:43:18
061907335978102,Google,smartphone,Pixel 5a,active,2024-10-19 09:37:18
409171302247866,Realme,smartphone,Realme 9 Pro,active,2023-03-06 22:52:38
780133959514183,Xiaomi,smartphone,Poco F5,inactive,2024-10-10 08:54:02
017960843060583,Samsung,smartphone,Galaxy A54,active,2022-09-06 19:48:23
334939416972127,Samsung,smartphone,Galaxy S22,active,2018-06-18 00:32:34
702970448059099,Apple,smartphone,iPhone 15,active,2023-07-29 12:45:48
880127510731588,Xiaomi,smartphone,Redmi 10,lost,2024-09-25 06:13:51
098469550673302,Apple,smartphone,iPhone 12,active,2023-03-17 17:35:05
946591721643628,Apple,smartphone,iPhone 15 Pro,inactive,2021-04-06 04:47:40
548387366818892,Motorola,smartphone,Moto Edge 40,active,2023-05-12 10:29:50
408247987691466,Motorola,smartphone,Moto G52,active,2020-06-03 00:43:10
394674402851750,Apple,smartphone,iPhone 13 Mini,active,2022-01-14 04:52:50
187652511625132,Samsung,smartphone,Galaxy A54,active,2019-12-03 04:14:07
383546409790339,Samsung,smartphone,Galaxy A14,active,2022-07-24 06:35:47
457971563926611,Xiaomi,smartphone,Redmi 9,active,2022-04-01 22:27:13
205105981477380,OnePlus,smartphone,OnePlus Open,active,2023-04-11 15:48:24
755902444848488,Xiaomi,smartphone,Redmi 12,active,2018-10-24 09:08:04
226953119672548,Samsung,smartphone,Galaxy A14,active,2021-10-22 15:45:00
160799432451453,Samsung,smartphone,Galaxy Note 20,active,2019-10-13 22:46:43
503805208522400,OnePlus,smartphone,OnePlus 9RT,active,2019-06-29 05:34:37
471048056836367,Oppo,smartphone,Oppo F23,active,2024-06-09 06:54:31
444051091505203,Samsung,smartphone,Galaxy A54,active,2019-11-24 09:48:20
106180393859455,Vivo,smartphone,Vivo V29,active,2018-04-10 13:42:07
757218715519395,Oppo,smartphone,Oppo A58,active,2018-01-02 01:14:51
784747601674711,Xiaomi,smartphone,Redmi 10,inactive,2021-07-22 02:00:42
683775461923291,Apple,smartphone,iPhone 12,active,2023-06-30 02:11:14
669627620980175,Samsung,smartphone,Galaxy A34,active,2020-10-23 19:26:14
885404564194463,OnePlus,smartphone,OnePlus Open,active,2023-05-19 01:23:18
433829009130989,Vivo,smartphone,Vivo Y100,active,2024-05-28 08:43:50
456783577636756,Google,smartphone,Pixel 5a,active,2024-06-18 15:03:43
222257911248108,Xiaomi,smartphone,Poco M5,active,2019-02-05 06:53:49
761748977118627,Samsung,smartphone,Galaxy A54,active,2018-08-30 13:10:04
054738691606402,Samsung,smartphone,Galaxy A54,active,2018-04-28 14:38:22
425597016952226,Motorola,smartphone,Moto Edge 40,active,2021-01-09 21:28:06
577388248762057,Oppo,smartphone,Oppo Reno 10,active,2022-02-12 22:47:08
603618925047080,OnePlus,smartphone,OnePlus 10T,active,2024-09-15 12:29:14
355552056962142,Realme,smartphone,Realme 10 Pro,active,2020-02-15 09:13:33
699861870120464,Xiaomi,smartphone,Redmi Note 13,active,2018-04-12 16:33:07
565248217898517,Apple,smartphone,iPhone XR,active,2018-10-12 20:43:31
166420102992443,Realme,smartphone,Realme C33,active,2018-02-18 19:09:42
011605535691675,Samsung,smartphone,Galaxy M54,active,2019-02-03 02:12:24
450016021121143,OnePlus,smartphone,OnePlus 10T,active,2022-11-15 05:24:02
310204144613654,Realme,smartphone,Realme C55,active,2021-08-04 03:04:08
682373903791486,Oppo,smartphone,Oppo A58,active,2024-09-05 07:36:32
663733476539895,Samsung,smartphone,Galaxy S22,inactive,2022-06-22 10:11:58
991021287758315,Realme,smartphone,Realme 9 Pro,inactive,2023-03-27 09:41:15
732353438383180,Samsung,smartphone,Galaxy S21 FE,active,2018-12-04 19:15:46
058837108489543,Realme,smartphone,Realme GT 5,active,2023-01-10 08:47:12
327331653527301,Samsung,smartphone,Galaxy Note 20,active,2022-10-26 03:37:15
165153345986520,Realme,smartphone,Realme Narzo 50,inactive,2021-11-07 20:31:25
329396453683723,OnePlus,smartphone,OnePlus 11,active,2023-07-04 11:45:21
987340850307149,Apple,smartphone,iPhone 14 Pro,active,2019-09-30 06:11:09
118214848859541,Apple,smartphone,iPhone SE 2022,active,2019-12-19 01:15:18
115298315040305,Samsung,smartphone,Galaxy S22,active,2022-07-08 13:33:08
305093773088552,Apple,smartphone,iPhone 14,active,2020-12-18 14:33:47
044763209065415,Oppo,smartphone,Oppo Reno 8,active,2018-01-22 09:35:42
681373938770041,Samsung,smartphone,Galaxy F54,active,2021-04-12 17:57:55
888933466026995,Xiaomi,smartphone,Redmi 12,active,2024-03-02 18:51:44
113602636604031,OnePlus,smartphone,OnePlus 11,active,2022-06-28 23:36:22
209565302442894,Google,smartphone,Pixel 8,active,2023-12-11 17:37:53
836338236435817,Realme,smartphone,Realme 11 Pro,active,2020-07-31 21:35:11
495671574390477,Vivo,smartphone,Vivo V25 Pro,active,2022-09-08 09:21:34
297651121048164,Xiaomi,smartphone,Redmi 12,active,2022-09-13 07:52:15
243715664588461,Samsung,smartphone,Galaxy A14,active,2021-01-16 18:54:29
428754149568073,Xiaomi,smartphone,Redmi 10,lost,2024-07-29 09:36:26
534702105259629,Vivo,smartphone,Vivo T1 Pro,active,2022-12-01 12:20:24
757747072801058,Apple,smartphone,iPhone 14,active,2019-02-01 05:28:08
081738960528007,Realme,smartphone,Realme GT Neo 5,active,2023-11-06 17:18:25
113270397566313,OnePlus,smartphone,OnePlus 9RT,active,2020-02-15 07:04:27
256535085012349,Xiaomi,smartphone,Redmi 9,active,2022-07-25 10:36:32
634695308933586,Realme,smartphone,Realme 9 Pro,active,2020-08-31 23:50:27
152182469228164,Samsung,smartphone,Galaxy S22,active,2022-01-22 12:21:36
576179173759538,Samsung,smartphone,Galaxy A54,active,2019-08-24 18:09:48
629202162288833,Xiaomi,smartphone,Redmi 9,active,2019-04-12 16:16:43
496689415924485,Apple,smartphone,iPhone 15,active,2020-01-30 07:13:40
065033309918974,Apple,smartphone,iPhone XR,active,2018-06-18 20:04:35
474645560017137,Samsung,smartphone,Galaxy A73,active,2020-08-13 22:19:04
953306651869181,Samsung,smartphone,Galaxy S22,active,2020-12-20 00:36:42
233377775425275,Xiaomi,smartphone,Redmi 12,active,2018-11-11 21:58:09
729138085832647,Realme,smartphone,Realme 9 Pro,active,2018-08-20 13:00:40
328621879723301,Apple,smartphone,iPhone 11,active,2022-03-02 01:54:48
198911870571201,Apple,smartphone,iPhone 13,active,2021-07-26 04:20:42
957751897487101,Motorola,smartphone,Moto G52,active,2022-10-01 05:53:00
359392772646331,Samsung,smartphone,Galaxy Note 20,lost,2020-01-11 23:35:23
488633557973111,Samsung,smartphone,Galaxy A54,active,2024-10-27 22:57:13
141966705940699,Samsung,smartphone,Galaxy S21 FE,active,2022-11-16 10:09:12
618403643797701,Xiaomi,smartphone,Redmi Note 12,active,2019-04-21 21:41:10
303412604767798,Samsung,smartphone,Galaxy Note 20,active,2020-02-24 07:40:56
456028717521993,Apple,smartphone,iPhone 15,active,2023-10-10 23:28:11
868599948301940,Samsung,smartphone,Galaxy Note 20,active,2022-12-30 17:42:20
589514312656837,Xiaomi,smartphone,Poco M5,blocked,2022-08-26 16:10:41
712592672926877,Oppo,smartphone,Oppo A78,active,2022-05-05 09:47:11
154685522598874,Samsung,smartphone,Galaxy S22,active,2021-06-25 03:43:07
141987206115193,Realme,smartphone,Realme GT Neo 5,active,2018-03-29 09:47:26
779036062881822,Apple,smartphone,iPhone 14 Pro,active,2024-03-28 21:13:08
403785502062445,OnePlus,smartphone,OnePlus 11,active,2020-10-12 03:08:11
467833900079314,Xiaomi,smartphone,Poco X5,active,2024-05-03 19:00:44
740282913499734,Realme,smartphone,Realme Narzo 60,active,2020-10-16 03:36:00
331956379279942,Xiaomi,smartphone,Poco F5,active,2020-07-10 07:09:58
396388281632024,Xiaomi,smartphone,Redmi 10,active,2022-07-20 09:31:43
270730194401832,Apple,smartphone,iPhone 12,active,2023-09-15 00:31:45
069580178201004,Samsung,smartphone,Galaxy A54,active,2021-11-23 11:29:31
710161584625999,Apple,smartphone,iPhone 11,active,2023-11-21 09:48:46
995637835735566,Samsung,smartphone,Galaxy A73,active,2018-09-27 01:34:59
109032245109654,Apple,smartphone,iPhone 11,active,2022-09-09 12:23:21
355649967770414,OnePlus,smartphone,OnePlus Open,lost,2023-09-20 17:17:52
422970263192371,Samsung,smartphone,Galaxy A73,active,2023-06-25 23:14:21
537517788867090,Xiaomi,smartphone,Redmi 12,active,2018-05-08 14:31:21
268732836268663,Apple,smartphone,iPhone 11,inactive,2020-12-20 09:59:10
514882808867350,Vivo,smartphone,Vivo Y56,active,2020-09-20 14:38:27
921521693994445,Samsung,smartphone,Galaxy Note 20,active,2023-04-02 04:31:31
224055271536279,Apple,smartphone,iPhone 13,active,2021-04-05 02:48:52
379245611103593,Xiaomi,smartphone,Poco X5,active,2024-09-10 02:57:49
093414404090625,OnePlus,smartphone,OnePlus 11,active,2023-09-18 19:10:42
704080137982155,Xiaomi,smartphone,Poco C55,active,2024-02-19 02:29:43
633676058067198,Oppo,smartphone,Oppo Find X6,active,2022-01-16 16:56:30
913686449794754,Apple,smartphone,iPhone 12,active,2018-03-14 13:47:26
228057578079073,Vivo,smartphone,Vivo T2 Pro,active,2021-10-21 21:35:34
619352613593996,Realme,smartphone,Realme 10 Pro,active,2019-01-10 11:40:33
205304990786386,Samsung,smartphone,Galaxy S23,inactive,2024-09-23 00:47:44
536483752766205,Xiaomi,smartphone,Redmi Note 13,active,2018-08-28 05:24:56
404633738526633,Realme,smartphone,Realme Narzo 60,lost,2019-12-03 03:57:25
127419789198541,Motorola,smartphone,Moto G84,blocked,2024-04-05 12:02:36
452692723840640,Apple,smartphone,iPhone 15 Pro,active,2021-10-11 22:48:40
537377677184018,Samsung,smartphone,Galaxy S22,active,2020-11-09 13:00:44
152683323061924,OnePlus,smartphone,OnePlus 10 Pro,lost,2024-03-21 09:05:19
943572645131860,Xiaomi,smartphone,Redmi 9,inactive,2022-07-23 05:39:30
349786419653566,Xiaomi,smartphone,Redmi Note 12,active,2024-03-13 19:27:03
