Port_id,Sim_id,request_date,completion_date,new_operator,Reason
PORT009110,SIM034931,2023-05-20 16:06:23,2023-05-25 21:36:33,Vi,Lower tariff plans
PORT009111,SIM025672,2019-02-20 08:06:20,2019-02-22 13:18:05,BSNL,Attractive offers from new operator
PORT009112,SIM002624,2020-03-23 04:57:30,2020-03-27 13:11:26,Idea,Friend recommendation
PORT009113,SIM007066,2024-01-09 09:13:08,2024-01-16 05:00:11,Aircel,Attractive offers from new operator
PORT009114,SIM031056,2020-12-07 05:40:19,2020-12-09 18:14:30,Tata Docomo,Network quality issues
PORT009115,SIM048270,2024-01-04 04:34:57,2024-01-10 23:23:25,BSNL,Better customer service
PORT009116,SIM068279,2019-10-09 03:25:25,,Jio,Network quality issues
PORT009117,SIM021156,2022-06-14 16:41:40,2022-06-20 16:49:02,Jio,Network quality issues
PORT009118,SIM064167,2024-12-04 17:42:04,2024-12-06 07:11:05,Vi,Poor signal strength
PORT009119,SIM005552,2023-08-05 10:10:09,2023-08-09 12:07:18,Aircel,Friend recommendation
PORT009120,SIM006141,2023-05-08 08:53:55,2023-05-11 01:27:05,Aircel,Better data speed
PORT009121,SIM036901,2022-09-08 16:48:15,2022-09-11 10:21:04,BSNL,Relocation to another city
PORT009122,SIM042573,2022-04-06 07:00:37,2022-04-10 17:53:43,Vi,Relocation to another city
PORT009123,SIM021856,2018-10-04 00:21:33,,Airtel,Better network coverage
PORT009124,SIM035309,2019-02-16 11:12:21,2019-02-22 23:40:49,Jio,Poor signal strength
PORT009125,SIM050896,2023-01-09 09:00:49,,BSNL,Lower tariff plans
PORT009126,SIM062978,2019-03-04 05:44:23,2019-03-10 09:02:35,MTNL,Attractive offers from new operator
PORT009127,SIM024272,2022-03-15 16:56:01,,Vi,Better customer service
PORT009128,SIM045299,2022-12-22 13:46:25,2022-12-25 06:43:30,Jio,Better data speed
PORT009129,SIM069227,2022-02-09 01:40:22,2022-02-13 18:54:36,Idea,Poor signal strength
PORT009130,SIM051453,2024-11-03 18:52:54,2024-11-07 11:34:38,Airtel,Better data speed
PORT009131,SIM015096,2024-09-24 21:47:08,2024-09-26 19:12:11,Idea,Friend recommendation
PORT009132,SIM040555,2022-04-16 23:38:02,2022-04-19 03:38:09,MTNL,Better data speed
PORT009133,SIM063973,2023-02-01 12:29:40,2023-02-04 01:32:57,Jio,Better network coverage
PORT009134,SIM031467,2023-09-28 17:41:49,2023-10-03 01:59:05,Idea,Relocation to another city
PORT009135,SIM006621,2019-12-29 02:21:27,2020-01-03 12:51:26,MTNL,Relocation to another city
PORT009136,SIM060174,2024-10-23 00:25:28,2024-10-26 04:50:15,Airtel,Attractive offers from new operator
PORT009137,SIM007652,2023-05-16 21:41:20,2023-05-21 19:25:53,Aircel,Network quality issues
PORT009138,SIM033185,2022-10-06 10:52:01,2022-10-11 06:26:31,BSNL,Better network coverage
PORT009139,SIM055873,2024-04-19 04:36:59,2024-04-24 08:03:59,Airtel,Relocation to another city
PORT009140,SIM015701,2023-10-04 21:30:51,2023-10-08 04:54:36,Reliance,Network quality issues
PORT009141,SIM020244,2024-04-11 03:38:28,2024-04-12 16:47:00,BSNL,Poor signal strength
PORT009142,SIM005024,2022-10-29 04:14:37,2022-11-02 13:32:27,Aircel,Better customer service
PORT009143,SIM004390,2024-09-12 10:39:28,2024-09-16 23:47:32,Aircel,Attractive offers from new operator
PORT009144,SIM011242,2024-12-26 04:27:47,,Tata Docomo,Better customer service
PORT009145,SIM061677,2021-08-05 22:51:53,2021-08-11 05:01:05,Tata Docomo,Better customer service
PORT009146,SIM049056,2020-02-09 11:22:37,2020-02-13 16:50:41,Reliance,Friend recommendation
PORT009147,SIM008999,2022-01-06 12:14:09,2022-01-12 09:42:41,BSNL,Attractive offers from new operator
PORT009148,SIM054305,2023-10-23 00:57:24,2023-10-25 15:49:52,Jio,Network quality issues
PORT009149,SIM009580,2019-03-30 10:24:29,2019-03-31 14:56:54,Airtel,Better data speed
PORT009150,SIM041626,2023-02-04 12:13:59,2023-02-09 05:28:36,Airtel,Better data speed
PORT009151,SIM019229,2021-01-15 18:40:00,,Jio,Better customer service
PORT009152,SIM005312,2019-09-14 06:22:39,2019-09-16 11:27:15,Tata Docomo,Better customer service
PORT009153,SIM050823,2019-09-07 20:23:35,2019-09-12 10:57:37,Aircel,Poor signal strength
PORT009154,SIM048189,2020-03-27 20:44:18,,Airtel,Lower tariff plans
PORT009155,SIM066806,2023-12-19 00:38:45,2023-12-25 23:55:28,Jio,Poor signal strength
PORT009156,SIM038329,2023-06-18 17:16:40,2023-06-21 21:45:02,Vi,Better data speed
PORT009157,SIM050921,2019-12-10 21:16:49,2019-12-17 03:53:10,Aircel,Better customer service
PORT009158,SIM009881,2020-09-28 14:24:35,2020-10-01 09:54:49,Tata Docomo,Friend recommendation
PORT009159,SIM041608,2024-12-24 04:50:03,2024-12-29 17:17:29,Vi,Poor signal strength
PORT009160,SIM043346,2024-12-28 05:05:46,,BSNL,Relocation to another city
PORT009161,SIM023395,2020-07-02 12:11:19,2020-07-08 00:50:54,Reliance,Lower tariff plans
PORT009162,SIM021563,2021-03-13 21:34:24,2021-03-18 20:37:36,Idea,Network quality issues
PORT009163,SIM048693,2024-12-29 21:56:11,,Jio,Lower tariff plans
PORT009164,SIM041730,2024-12-29 03:25:42,,Tata Docomo,Lower tariff plans
PORT009165,SIM058018,2021-12-13 19:26:11,2021-12-15 02:00:01,Aircel,Better customer service
PORT009166,SIM049966,2024-12-27 17:13:24,2024-12-30 05:27:53,MTNL,Better customer service
PORT009167,SIM050539,2021-04-18 23:21:14,2021-04-23 18:01:40,Reliance,Poor signal strength
PORT009168,SIM013287,2018-12-18 18:32:41,2018-12-24 03:09:42,Jio,Better network coverage
PORT009169,SIM055480,2021-09-27 01:40:52,2021-09-28 12:22:09,Reliance,Poor signal strength
PORT009170,SIM067080,2020-12-08 19:21:02,2020-12-11 10:28:15,Idea,Better data speed
PORT009171,SIM026970,2021-04-24 11:38:20,2021-05-01 00:59:42,Tata Docomo,Better data speed
PORT009172,SIM038169,2023-03-17 20:11:52,2023-03-20 21:03:06,Vi,Better network coverage
PORT009173,SIM029184,2020-02-12 13:13:29,,Aircel,Poor signal strength
PORT009174,SIM051237,2021-08-20 21:13:48,2021-08-23 21:00:48,Vi,Lower tariff plans
PORT009175,SIM046673,2021-07-15 12:27:39,2021-07-19 02:59:49,Jio,Network quality issues
PORT009176,SIM029356,2024-02-14 18:01:37,2024-02-17 07:58:56,Jio,Better network coverage
PORT009177,SIM026903,2021-05-20 03:47:50,2021-05-24 07:55:54,Idea,Lower tariff plans
PORT009178,SIM028753,2024-12-29 20:12:44,,Aircel,Poor signal strength
PORT009179,SIM006241,2024-10-12 20:02:06,2024-10-17 15:24:15,Airtel,Attractive offers from new operator
PORT009180,SIM018289,2019-06-05 15:35:58,2019-06-08 14:59:07,Reliance,Better customer service
PORT009181,SIM017355,2020-04-16 08:03:33,2020-04-17 12:17:58,Jio,Better customer service
PORT009182,SIM009896,2021-06-16 05:06:31,2021-06-21 09:03:52,BSNL,Poor signal strength
PORT009183,SIM017304,2024-10-20 06:23:23,2024-10-26 13:52:31,Vi,Relocation to another city
PORT009184,SIM005522,2024-10-20 11:24:35,2024-10-22 01:04:12,MTNL,Better network coverage
PORT009185,SIM039407,2021-07-24 05:15:52,2021-07-27 11:00:40,Reliance,Relocation to another city
PORT009186,SIM006264,2024-12-23 10:10:20,,Jio,Lower tariff plans
PORT009187,SIM047207,2024-02-13 11:47:35,2024-02-18 04:39:06,Airtel,Poor signal strength
PORT009188,SIM066071,2023-11-13 14:45:56,2023-11-16 06:42:00,Reliance,Lower tariff plans
PORT009189,SIM012998,2023-02-25 04:10:29,2023-03-01 22:11:48,Reliance,Better network coverage
PORT009190,SIM069722,2020-10-11 21:20:24,2020-10-17 21:08:20,Airtel,Better customer service
PORT009191,SIM062516,2024-11-26 07:57:37,2024-11-28 04:34:56,Vi,Better data speed
PORT009192,SIM065838,2020-02-09 12:27:58,2020-02-13 14:29:02,Vi,Network quality issues
PORT009193,SIM049161,2019-05-01 14:50:12,,Jio,Relocation to another city
PORT009194,SIM066328,2023-04-24 17:26:52,,Airtel,Network quality issues
PORT009195,SIM038624,2023-11-14 16:44:53,2023-11-21 07:57:17,Vi,Relocation to another city
PORT009196,SIM050239,2021-06-15 01:55:27,2021-06-18 16:26:22,Vi,Better network coverage
PORT009197,SIM020528,2019-03-07 08:46:51,2019-03-08 09:53:15,Aircel,Relocation to another city
PORT009198,SIM004053,2021-07-28 05:06:49,,Idea,Relocation to another city
PORT009199,SIM004748,2024-01-31 12:52:52,2024-02-04 18:32:51,Jio,Friend recommendation
PORT009200,SIM056527,2020-05-18 09:38:06,2020-05-24 22:52:00,Jio,Better customer service
PORT009201,SIM040176,2021-11-22 20:02:17,2021-11-29 19:28:34,MTNL,Better customer service
PORT009202,SIM003830,2021-09-28 08:42:51,2021-10-02 14:55:58,Jio,Attractive offers from new operator
PORT009203,SIM029638,2018-11-04 13:14:02,2018-11-06 01:24:36,Vi,Better customer service
PORT009204,SIM041162,2023-05-30 19:42:04,2023-06-04 12:59:37,Airtel,Friend recommendation
PORT009205,SIM039103,2022-05-19 18:20:38,2022-05-26 18:07:45,BSNL,Better network coverage
PORT009206,SIM009059,2019-02-15 21:14:24,2019-02-21 04:29:36,Vi,Network quality issues
PORT009207,SIM019400,2020-06-11 08:39:36,2020-06-14 01:51:27,Tata Docomo,Better data speed
PORT009208,SIM068922,2020-07-24 03:50:16,2020-07-29 21:09:07,Aircel,Relocation to another city
PORT009209,SIM045329,2020-10-18 08:08:32,2020-10-22 07:07:12,Reliance,Network quality issues
PORT009210,SIM049989,2023-09-02 11:46:33,2023-09-07 16:39:16,Reliance,Better network coverage
PORT009211,SIM021745,2024-12-29 18:22:42,,BSNL,Better data speed
PORT009212,SIM025735,2024-12-25 11:49:45,,Jio,Poor signal strength
PORT009213,SIM047785,2021-11-13 03:01:28,2021-11-14 06:44:19,Tata Docomo,Friend recommendation
PORT009214,SIM058741,2023-11-11 12:00:44,2023-11-13 08:14:52,Reliance,Attractive offers from new operator
PORT009215,SIM036125,2021-06-29 13:55:04,,Reliance,Better customer service
PORT009216,SIM060503,2024-07-09 01:12:52,2024-07-12 01:05:45,Tata Docomo,Lower tariff plans
PORT009217,SIM011070,2021-02-24 06:14:03,2021-02-26 11:48:42,Jio,Friend recommendation
PORT009218,SIM024509,2024-09-26 16:39:40,2024-10-01 13:37:06,Tata Docomo,Better customer service
PORT009219,SIM002722,2023-11-11 12:19:26,2023-11-18 11:52:38,MTNL,Better network coverage
PORT009220,SIM024226,2019-08-19 09:29:00,2019-08-20 21:25:35,Airtel,Better data speed
PORT009221,SIM030299,2024-12-29 19:20:06,,Reliance,Better data speed
PORT009222,SIM050483,2022-06-22 14:28:50,2022-06-26 10:53:33,Idea,Lower tariff plans
PORT009223,SIM021720,2024-12-24 10:57:44,2024-12-30 01:29:34,BSNL,Better data speed
PORT009224,SIM060680,2024-12-28 17:03:56,,Jio,Poor signal strength
PORT009225,SIM035454,2023-10-21 02:34:06,,Tata Docomo,Friend recommendation
PORT009226,SIM021418,2023-07-23 23:42:38,2023-07-28 20:20:01,MTNL,Attractive offers from new operator
PORT009227,SIM060641,2024-04-14 04:40:52,2024-04-17 22:32:04,Jio,Lower tariff plans
PORT009228,SIM058251,2023-10-01 06:49:49,2023-10-03 08:43:25,Idea,Better customer service
PORT009229,SIM002271,2019-02-02 11:00:14,2019-02-08 02:08:55,Vi,Better data speed
PORT009230,SIM066270,2024-03-06 20:57:04,2024-03-13 14:01:04,Vi,Relocation to another city
PORT009231,SIM044713,2024-06-21 10:01:51,2024-06-24 15:56:29,MTNL,Better network coverage
PORT009232,SIM057232,2020-04-29 20:59:53,2020-05-05 17:17:57,Tata Docomo,Poor signal strength
PORT009233,SIM030315,2021-07-14 03:09:11,2021-07-15 21:08:47,Reliance,Relocation to another city
PORT009234,SIM004267,2021-10-20 16:14:15,,Tata Docomo,Better customer service
PORT009235,SIM059944,2020-05-30 20:04:44,2020-06-05 14:19:27,Aircel,Better network coverage
PORT009236,SIM024832,2024-07-23 01:48:35,2024-07-26 10:57:44,Tata Docomo,Better customer service
PORT009237,SIM028620,2019-06-01 02:27:06,,Aircel,Better network coverage
PORT009238,SIM059265,2021-04-22 12:02:01,2021-04-27 23:43:55,Idea,Poor signal strength
PORT009239,SIM063096,2023-06-28 15:52:04,2023-06-30 00:11:03,Idea,Relocation to another city
PORT009240,SIM030864,2022-05-10 08:55:04,2022-05-15 05:11:12,BSNL,Friend recommendation
PORT009241,SIM054057,2024-08-07 19:43:59,2024-08-10 14:31:01,BSNL,Lower tariff plans
PORT009242,SIM068097,2024-03-05 17:07:29,,Tata Docomo,Better customer service
PORT009243,SIM011225,2024-09-10 08:24:28,,MTNL,Network quality issues
PORT009244,SIM042483,2024-12-21 13:51:31,2024-12-23 09:55:13,Tata Docomo,Better data speed
PORT009245,SIM007605,2018-12-23 05:24:26,,Reliance,Attractive offers from new operator
PORT009246,SIM032082,2020-03-13 05:16:44,2020-03-15 05:54:23,Vi,Attractive offers from new operator
PORT009247,SIM027386,2020-08-18 06:29:37,2020-08-21 22:16:02,Jio,Network quality issues
PORT009248,SIM003090,2019-04-28 06:05:31,2019-04-30 06:00:18,Vi,Better network coverage
PORT009249,SIM041619,2020-07-04 05:33:52,2020-07-07 18:24:39,MTNL,Lower tariff plans
PORT009250,SIM064213,2024-12-27 20:18:11,,Reliance,Relocation to another city
PORT009251,SIM007286,2019-12-17 01:55:46,2019-12-19 19:14:10,Vi,Better data speed
PORT009252,SIM026632,2020-09-17 17:33:37,2020-09-23 19:44:21,Jio,Network quality issues
PORT009253,SIM001904,2024-11-04 05:06:59,2024-11-06 08:02:05,Jio,Better network coverage
PORT009254,SIM068931,2024-06-22 06:57:33,2024-06-26 21:39:55,BSNL,Better data speed
PORT009255,SIM021497,2021-02-14 07:02:17,2021-02-19 11:25:11,MTNL,Poor signal strength
PORT009256,SIM065712,2024-12-01 22:57:57,2024-12-05 01:31:30,MTNL,Better network coverage
PORT009257,SIM015493,2020-02-23 23:11:04,,MTNL,Lower tariff plans
PORT009258,SIM045233,2023-10-23 12:48:03,2023-10-27 08:53:13,Aircel,Better network coverage
PORT009259,SIM059264,2022-05-10 03:52:25,2022-05-15 18:03:57,Reliance,Better network coverage
PORT009260,SIM014124,2019-04-15 09:28:07,2019-04-18 05:07:01,MTNL,Attractive offers from new operator
PORT009261,SIM049383,2024-10-05 12:17:57,2024-10-07 02:04:29,Tata Docomo,Better customer service
PORT009262,SIM043619,2024-12-29 10:55:34,,Idea,Lower tariff plans
PORT009263,SIM000352,2023-06-14 10:27:36,2023-06-20 03:11:23,BSNL,Better customer service
PORT009264,SIM015785,2019-06-10 01:12:38,2019-06-11 09:09:25,MTNL,Better customer service
PORT009265,SIM004818,2021-06-16 14:09:56,2021-06-21 19:39:04,Idea,Better data speed
PORT009266,SIM027982,2022-06-02 12:01:42,2022-06-03 16:34:56,BSNL,Poor signal strength
PORT009267,SIM045007,2024-03-21 20:20:51,2024-03-25 05:42:12,Idea,Better data speed
PORT009268,SIM049212,2019-06-28 19:03:52,2019-07-01 06:17:28,BSNL,Network quality issues
PORT009269,SIM026130,2021-07-13 08:27:48,2021-07-18 15:49:17,Tata Docomo,Lower tariff plans
PORT009270,SIM053582,2024-02-21 03:36:49,2024-02-27 07:16:32,Idea,Poor signal strength
PORT009271,SIM006334,2023-11-18 02:44:33,2023-11-21 13:01:35,MTNL,Friend recommendation
PORT009272,SIM024740,2020-04-14 19:48:57,,Airtel,Better network coverage
PORT009273,SIM049695,2021-02-07 12:39:31,2021-02-11 08:16:22,BSNL,Relocation to another city
PORT009274,SIM053115,2020-05-24 23:58:34,2020-05-26 02:57:22,Tata Docomo,Relocation to another city
PORT009275,SIM057797,2024-03-03 04:51:05,2024-03-08 18:35:46,Vi,Better data speed
PORT009276,SIM009707,2022-08-09 23:05:50,2022-08-14 14:34:17,Aircel,Better data speed
PORT009277,SIM004058,2021-09-14 23:41:45,2021-09-18 14:55:03,Idea,Relocation to another city
PORT009278,SIM063217,2024-12-24 09:15:23,2024-12-26 21:28:22,Jio,Poor signal strength
PORT009279,SIM058054,2023-12-16 21:13:08,2023-12-19 16:27:20,Vi,Network quality issues
PORT009280,SIM044122,2024-01-01 00:19:33,2024-01-04 15:05:45,BSNL,Better network coverage
PORT009281,SIM053015,2024-01-24 01:17:08,2024-01-28 07:40:57,MTNL,Lower tariff plans
PORT009282,SIM064432,2019-10-27 15:15:02,2019-10-29 05:35:47,Idea,Relocation to another city
PORT009283,SIM019095,2024-12-01 13:49:27,2024-12-04 21:56:53,Idea,Relocation to another city
PORT009284,SIM012388,2022-06-13 23:17:54,2022-06-20 13:20:19,Vi,Better network coverage
PORT009285,SIM046239,2019-06-29 14:50:19,2019-07-03 00:19:17,MTNL,Network quality issues
PORT009286,SIM031373,2020-09-09 08:13:37,2020-09-14 19:04:35,Idea,Network quality issues
PORT009287,SIM044026,2023-01-20 03:33:39,2023-01-26 19:27:35,Airtel,Relocation to another city
PORT009288,SIM006170,2022-06-21 21:26:57,2022-06-24 01:58:45,Aircel,Relocation to another city
PORT009289,SIM028552,2021-12-10 11:14:12,2021-12-13 14:02:24,Idea,Better data speed
PORT009290,SIM028252,2021-02-25 02:51:10,,Aircel,Poor signal strength
PORT009291,SIM061329,2020-08-12 07:57:29,2020-08-15 12:26:13,Vi,Better network coverage
PORT009292,SIM022800,2020-05-21 13:40:19,2020-05-23 14:12:22,Idea,Better data speed
PORT009293,SIM063861,2024-12-30 10:53:03,,Aircel,Friend recommendation
PORT009294,SIM007258,2022-03-02 09:41:15,,Aircel,Lower tariff plans
PORT009295,SIM057667,2022-04-11 09:41:19,2022-04-13 15:59:34,Reliance,Better network coverage
PORT009296,SIM035479,2021-08-02 08:02:27,2021-08-03 16:39:25,Vi,Better customer service
PORT009297,SIM015041,2024-12-25 16:54:15,2024-12-28 06:04:22,Jio,Network quality issues
PORT009298,SIM003300,2022-10-17 18:55:50,2022-10-19 08:53:34,Tata Docomo,Relocation to another city
PORT009299,SIM059297,2024-09-22 09:13:09,2024-09-26 16:55:16,Reliance,Poor signal strength
PORT009300,SIM055941,2023-10-14 17:33:59,2023-10-15 21:46:58,Jio,Poor signal strength
PORT009301,SIM008066,2023-02-26 13:21:21,,Vi,Friend recommendation
PORT009302,SIM007617,2024-12-26 15:22:16,,Jio,Attractive offers from new operator
PORT009303,SIM009193,2024-09-30 10:46:37,2024-10-02 09:33:06,Vi,Better customer service
PORT009304,SIM046044,2024-10-09 00:10:06,2024-10-15 22:39:25,Aircel,Better network coverage
PORT009305,SIM051823,2024-12-26 00:51:34,2024-12-29 17:37:47,Vi,Better customer service
PORT009306,SIM060129,2021-07-28 05:02:42,2021-07-30 11:03:38,Tata Docomo,Relocation to another city
PORT009307,SIM050856,2024-01-18 18:14:24,2024-01-23 22:08:29,Tata Docomo,Poor signal strength
PORT009308,SIM058745,2022-07-27 03:36:49,,MTNL,Poor signal strength
PORT009309,SIM033232,2024-07-26 03:51:26,,MTNL,Better network coverage
PORT009310,SIM008977,2021-02-24 23:03:20,2021-03-02 13:43:49,BSNL,Friend recommendation
PORT009311,SIM022252,2024-10-29 22:39:08,2024-11-05 03:23:45,Jio,Better data speed
PORT009312,SIM000029,2022-06-22 07:33:54,2022-06-23 21:33:56,Aircel,Network quality issues
PORT009313,SIM011767,2020-06-20 02:44:13,2020-06-25 21:54:47,Reliance,Lower tariff plans
PORT009314,SIM064825,2021-08-10 18:07:04,2021-08-17 06:10:46,Idea,Better network coverage
PORT009315,SIM007002,2024-03-08 01:35:52,,MTNL,Better customer service
PORT009316,SIM022090,2020-08-16 01:03:54,2020-08-17 14:10:39,MTNL,Network quality issues
PORT009317,SIM050064,2020-01-13 07:27:43,2020-01-16 00:20:00,Idea,Friend recommendation
PORT009318,SIM052739,2024-01-16 21:10:11,2024-01-18 09:51:47,Jio,Friend recommendation
PORT009319,SIM055782,2024-04-22 18:54:22,2024-04-28 09:42:07,Airtel,Better customer service
PORT009320,SIM002122,2021-10-02 03:39:53,2021-10-08 17:04:29,MTNL,Friend recommendation
PORT009321,SIM050365,2020-02-22 13:31:27,2020-02-24 23:33:22,Reliance,Attractive offers from new operator
PORT009322,SIM043407,2024-04-14 07:55:24,2024-04-15 20:29:19,Vi,Relocation to another city
PORT009323,SIM069431,2019-08-21 20:30:55,2019-08-25 13:14:16,MTNL,Attractive offers from new operator
PORT009324,SIM036200,2023-03-20 05:53:45,2023-03-23 20:57:51,Vi,Relocation to another city
PORT009325,SIM056319,2021-11-02 22:07:10,2021-11-04 00:18:52,MTNL,Lower tariff plans
PORT009326,SIM048397,2020-03-16 13:14:13,2020-03-18 21:50:39,Vi,Better network coverage
PORT009327,SIM010149,2021-11-04 13:53:24,2021-11-06 00:48:45,Reliance,Network quality issues
PORT009328,SIM002679,2023-11-25 10:20:13,2023-11-29 03:18:17,Vi,Friend recommendation
PORT009329,SIM059362,2022-11-22 03:21:19,2022-11-23 08:24:30,Idea,Relocation to another city
PORT009330,SIM068718,2023-08-11 12:18:43,2023-08-14 02:24:24,Idea,Lower tariff plans
PORT009331,SIM055704,2024-06-17 19:04:25,2024-06-21 18:09:16,Tata Docomo,Better customer service
PORT009332,SIM013729,2019-08-03 16:25:40,2019-08-09 03:44:30,Jio,Lower tariff plans
